sample_index,time_s,i,q
25454,1.060583333333333357e-06,8.005573601029e-02,3.083577924754e-02
25455,1.060624999999999904e-06,-4.453114299542e-02,8.284972437870e-02
25456,1.060666666666666662e-06,-8.441794904897e-02,-5.888964124538e-02
25457,1.060708333333333420e-06,7.382733254106e-02,-8.478063241804e-02
25458,1.060749999999999966e-06,8.397218337155e-02,8.925128990492e-02
25459,1.060791666666666724e-06,-1.050601198504e-01,8.204048248283e-02
25460,1.060833333333333270e-06,-7.904600159637e-02,-1.211445917606e-01
25461,1.060875000000000028e-06,1.373883741680e-01,-7.506077159102e-02
25462,1.060916666666666575e-06,7.016721403272e-02,1.536688730592e-01
25463,1.060958333333333333e-06,-1.698581659497e-01,6.445685411460e-02
25464,1.061000000000000091e-06,-5.802893372336e-02,-1.858240241367e-01
25465,1.061041666666666637e-06,2.014310142700e-01,-5.098894464595e-02
25466,1.061083333333333395e-06,4.344710282570e-02,2.165416691941e-01
25467,1.061124999999999941e-06,-2.310177169229e-01,3.551678518207e-02
25468,1.061166666666666699e-06,-2.731295081538e-02,-2.447213556428e-01
25469,1.061208333333333246e-06,2.575165617906e-01,-1.895056842571e-02
25470,1.061250000000000004e-06,1.054307148479e-02,2.692704175572e-01
25471,1.061291666666666762e-06,-2.798544436222e-01,2.200862116169e-03
25472,1.061333333333333308e-06,5.970116227311e-03,-2.891459225431e-01
25473,1.061375000000000066e-06,2.970291980140e-01,1.386971833638e-02
25474,1.061416666666666612e-06,-2.140483150573e-02,3.033969351766e-01
25475,1.061458333333333370e-06,-3.081513273144e-01,-2.849048854158e-02
25476,1.061499999999999916e-06,3.505084540812e-02,-3.112052345924e-01
25477,1.061541666666666675e-06,3.124832410111e-01,4.102001141970e-02
25478,1.061583333333333433e-06,-4.634272205608e-02,3.119226164341e-01
25479,1.061624999999999979e-06,-3.094741714015e-01,-5.097484677244e-02
25480,1.061666666666666737e-06,5.488372656301e-02,-3.051029934620e-01
25481,1.061708333333333283e-06,2.987890549263e-01,5.804833848255e-02
25482,1.061750000000000041e-06,-6.045928680136e-02,2.905276832536e-01
25483,1.061791666666666587e-06,-2.803298867169e-01,-6.211862293088e-02
25484,1.061833333333333345e-06,6.303949867579e-02,-2.682225295359e-01
25485,1.061875000000000103e-06,2.542483522986e-01,6.324565971073e-02
25486,1.061916666666666650e-06,-6.277078841389e-02,2.384658351973e-01
25487,1.061958333333333408e-06,-2.209489033618e-01,-6.165770728422e-02
25488,1.061999999999999954e-06,5.995745609670e-02,-2.017864753571e-01
25489,1.062041666666666712e-06,1.810818577096e-01,5.772825768333e-02
25490,1.062083333333333258e-06,-5.503438874422e-02,1.589519901036e-01
25491,1.062125000000000016e-06,-1.355265476397e-01,-5.194497337159e-02
