sample_index,time_s,i,q
40055,1.668958333333333271e-06,-1.653236685880e-01,-7.798775745485e-02
40056,1.669000000000000029e-06,6.645958217510e-02,-1.804758340920e-01
40057,1.669041666666666576e-06,1.948262034156e-01,5.369081705436e-02
40058,1.669083333333333334e-06,-3.979598123375e-02,2.082213718639e-01
40059,1.669125000000000092e-06,-2.205171313914e-01,-2.490519557737e-02
40060,1.669166666666666638e-06,9.162957373045e-03,-2.315800424524e-01
40061,1.669208333333333396e-06,2.412888968970e-01,-7.273270713362e-03
40062,1.669249999999999942e-06,2.423464310934e-02,2.495360562859e-01
40063,1.669291666666666700e-06,-2.562286512775e-01,4.154266868395e-02
40064,1.669333333333333246e-06,-5.901108437824e-02,-2.612896291719e-01
40065,1.669375000000000005e-06,2.646586382646e-01,-7.644784468659e-02
40066,1.669416666666666763e-06,9.365720495380e-02,2.662927393574e-01
40067,1.669458333333333309e-06,-2.661669365643e-01,1.104418751050e-01
40068,1.669500000000000067e-06,-1.266052193499e-01,-2.642745214354e-01
40069,1.669541666666666613e-06,2.606272263636e-01,-1.419534766169e-01
40070,1.669583333333333371e-06,1.562979759871e-01,2.552551852327e-01
40071,1.669624999999999917e-06,-2.482067012814e-01,1.694573212208e-01
40072,1.669666666666666675e-06,-1.812595186035e-01,-2.395478241731e-01
40073,1.669708333333333433e-06,2.293617402678e-01,-1.915440227873e-01
40074,1.669749999999999980e-06,2.001636760625e-01,2.177479820508e-01
40075,1.669791666666666738e-06,-2.048214645769e-01,2.069865175500e-01
40076,1.669833333333333284e-06,-2.118974401587e-01,-1.907113586115e-01
40077,1.669875000000000042e-06,1.755598118762e-01,-2.147996747783e-01
40078,1.669916666666666588e-06,2.156160830573e-01,1.595205314120e-01
40079,1.669958333333333346e-06,-1.427572415472e-01,2.142902422417e-01
40080,1.670000000000000104e-06,-2.107873078754e-01,-1.254420332816e-01
40081,1.670041666666666651e-06,1.077536220593e-01,-2.050946426812e-01
40082,1.670083333333333409e-06,1.972222026091e-01,8.987553188458e-02
40083,1.670124999999999955e-06,-7.199422453516e-02,1.872026738303e-01
40084,1.670166666666666713e-06,-1.750913573368e-01,-5.429719322879e-02
40085,1.670208333333333259e-06,3.697104049918e-02,-1.609658007400e-01
40086,1.670250000000000017e-06,1.449251798184e-01,2.019956023272e-02
40087,1.670291666666666564e-06,-4.161843802912e-03,1.270894353014e-01
40088,1.670333333333333322e-06,-1.075981732627e-01,1.096956998306e-02
40089,1.670375000000000080e-06,-2.503048184065e-02,-8.660934029454e-02
40090,1.670416666666666626e-06,6.429768731486e-02,-3.786673721324e-02
40091,1.670458333333333384e-06,4.933583190046e-02,4.085303837847e-02
40092,1.670499999999999930e-06,-1.647838320640e-02,5.930840129811e-02
40093,1.670541666666666688e-06,-6.766957763054e-02,8.612185730008e-03
40094,1.670583333333333235e-06,-3.419566884713e-02,-7.432020091307e-02
40095,1.670624999999999993e-06,7.917787088966e-02,-6.004246346461e-02
40096,1.670666666666666751e-06,8.591875051443e-02,8.217782883372e-02
40097,1.670708333333333297e-06,-8.327365986067e-02,1.115889372213e-01
40098,1.670750000000000055e-06,-1.368181283060e-01,-8.243780826144e-02
40099,1.670791666666666601e-06,7.966190030672e-02,-1.613745978609e-01
40100,1.670833333333333359e-06,1.850322339701e-01,7.495687097259e-02
40101,1.670874999999999905e-06,-6.835289307810e-02,2.075729284036e-01
40102,1.670916666666666663e-06,-2.287888842917e-01,-5.989910938286e-02
40103,1.670958333333333422e-06,4.966317024629e-02,-2.484848155903e-01
40104,1.670999999999999968e-06,2.664800133575e-01,3.773058147871e-02
40105,1.671041666666666726e-06,-2.420386899561e-02,2.826102553660e-01
40106,1.671083333333333272e-06,-2.967295373642e-01,-9.201568800444e-03
40107,1.671125000000000030e-06,-7.142947352829e-03,-3.087116063347e-01
40108,1.671166666666666576e-06,3.184512783757e-01,-2.468279854723e-02
40109,1.671208333333333334e-06,4.325905987652e-02,3.258655263067e-01
40110,1.671250000000000092e-06,-3.308943247541e-01,6.270235108985e-02
40111,1.671291666666666639e-06,-8.283453229822e-02,-3.335012432709e-01
40112,1.671333333333333397e-06,3.336737809501e-01,-1.034704892106e-01
40113,1.671374999999999943e-06,1.244199894283e-01,3.314234389800e-01
40114,1.671416666666666701e-06,-3.267855306072e-01,1.454895905804e-01
40115,1.671458333333333247e-06,-1.664845805372e-01,-3.198187310072e-01
40116,1.671500000000000005e-06,3.106043725530e-01,-1.872109296010e-01
40117,1.671541666666666763e-06,2.074772344482e-01,2.992454939041e-01
40118,1.671583333333333310e-06,-2.858656541599e-01,2.270966336793e-01
40119,1.671625000000000068e-06,-2.458886751328e-01,-2.706075260134e-01
40120,1.671666666666666614e-06,2.536312843605e-01,-2.636811156224e-01
40121,1.671708333333333372e-06,2.803116344676e-01,2.351128091430e-01
40122,1.671749999999999918e-06,-2.152417233030e-01,2.956294430908e-01
40123,1.671791666666666676e-06,-3.094967740460e-01,-1.942192885730e-01
40124,1.671833333333333434e-06,1.722561834041e-01,-3.217902341105e-01
40125,1.671874999999999981e-06,3.324020074980e-01,1.495701886216e-01
40126,1.671916666666666739e-06,-1.263838073829e-01,3.412408968274e-01
40127,1.671958333333333285e-06,-3.482331911848e-01,-1.029218466788e-01
40128,1.672000000000000043e-06,7.940898796930e-02,-3.533233524337e-01
40129,1.672041666666666589e-06,3.564745128388e-01,5.606737456283e-02
40130,1.672083333333333347e-06,-3.311424304972e-02,3.576687790482e-01
40131,1.672125000000000105e-06,-3.569073395165e-01,-1.075962547338e-02
40132,1.672166666666666652e-06,-1.079585200800e-02,-3.542103745124e-01
40133,1.672208333333333410e-06,3.496167699277e-01,-3.136304945136e-02
40134,1.672249999999999956e-06,5.076624944828e-02,3.431836381639e-01
40135,1.672291666666666714e-06,-3.349856513948e-01,6.884492821315e-02
40136,1.672333333333333260e-06,-8.545534224172e-02,-3.251141944690e-01
40137,1.672375000000000018e-06,3.136763466060e-01,-1.004719135814e-01
40138,1.672416666666666564e-06,1.137883991841e-01,3.007937028287e-01
40139,1.672458333333333322e-06,-2.866010477476e-01,1.253188323994e-01
40140,1.672500000000000080e-06,-1.349982273853e-01,-2.712448958529e-01
40141,1.672541666666666627e-06,2.548819138555e-01,-1.427830400209e-01
40142,1.672583333333333385e-06,1.486513817826e-01,2.376772418420e-01
40143,1.672624999999999931e-06,-2.198027310508e-01,1.526029859392e-01
40144,1.672666666666666689e-06,-1.546589283166e-01,-2.014351169303e-01
40145,1.672708333333333235e-06,1.827541467955e-01,-1.548611077269e-01
40146,1.672749999999999993e-06,1.532714939300e-01,1.639406818469e-01
40147,1.672791666666666751e-06,-1.451747935584e-01,1.499711536573e-01
40148,1.672833333333333298e-06,-1.450590677486e-01,-1.266338744632e-01
40149,1.672875000000000056e-06,1.084907831843e-01,-1.386507548056e-01
40150,1.672916666666666602e-06,1.308767189223e-01,9.091204315765e-02
40151,1.672958333333333360e-06,-7.405611389375e-02,1.218807409822e-01
40152,1.672999999999999906e-06,-1.118180347089e-01,-5.807175282205e-02
40153,1.673041666666666664e-06,4.309648476901e-02,-1.008532900799e-01
40154,1.673083333333333422e-06,8.915862786985e-02,2.925519494856e-02
40155,1.673124999999999969e-06,-1.665886000384e-02,7.691148994732e-02
40156,1.673166666666666727e-06,-6.429249051801e-02,-5.403430147061e-03
40157,1.673208333333333273e-06,-4.431126184386e-03,-5.148325376552e-02
40158,1.673250000000000031e-06,3.866426330175e-02,-1.278160548448e-02
40159,1.673291666666666577e-06,1.960217232389e-02,2.601274849492e-02
40160,1.673333333333333335e-06,-1.370063210637e-02,2.486477658698e-02
40161,1.673375000000000093e-06,-2.855938088946e-02,-1.892562743909e-03
40162,1.673416666666666640e-06,-9.255945554580e-03,-3.069399628894e-02
40163,1.673458333333333398e-06,3.129452644038e-02,-1.960024574471e-02
40164,1.673499999999999944e-06,2.900814303030e-02,3.040442238135e-02
40165,1.673541666666666702e-06,-2.808415213739e-02,3.736131567506e-02
40166,1.673583333333333248e-06,-4.455655618834e-02,-2.441049129353e-02
40167,1.673625000000000006e-06,1.947564256337e-02,-5.050681995730e-02
40168,1.673666666666666764e-06,5.514207078823e-02,1.338619418155e-02
40169,1.673708333333333310e-06,-6.261928630864e-03,5.840991531529e-02
40170,1.673750000000000069e-06,-6.027602080554e-02,1.765505228003e-03
