sample_index,time_s,i,q
33998,1.416583333333333422e-06,2.121135520759e-02,9.154022269865e-02
33999,1.416624999999999968e-06,-8.215915660916e-02,3.828148137386e-02
34000,1.416666666666666726e-06,-5.460529913757e-02,-7.176295019453e-02
34001,1.416708333333333272e-06,6.048925507922e-02,-7.010725198883e-02
34002,1.416750000000000030e-06,8.471958132003e-02,4.848682934652e-02
34003,1.416791666666666577e-06,-3.591366944400e-02,9.838268726204e-02
34004,1.416833333333333335e-06,-1.110454092612e-01,-2.293503472492e-02
34005,1.416875000000000093e-06,9.721389615691e-03,-1.226652247243e-01
34006,1.416916666666666639e-06,1.332083649811e-01,-3.553710650997e-03
34007,1.416958333333333397e-06,1.671576427428e-02,1.426498486340e-01
34008,1.416999999999999943e-06,-1.509734333321e-01,2.959147036561e-02
34009,1.417041666666666701e-06,-4.201085309636e-02,-1.581714878155e-01
34010,1.417083333333333248e-06,1.642447869459e-01,-5.380933636163e-02
34011,1.417125000000000006e-06,6.482974357204e-02,1.692022332545e-01
34012,1.417166666666666764e-06,-1.730605093124e-01,7.492419828504e-02
34013,1.417208333333333310e-06,-8.395590275364e-02,-1.758436659144e-01
34014,1.417250000000000068e-06,1.775826517613e-01,-9.180077313503e-02
34015,1.417291666666666614e-06,9.834891199688e-02,1.783147908721e-01
34016,1.417333333333333372e-06,-1.780832144742e-01,1.035059009159e-01
34017,1.417374999999999919e-06,-1.071938982905e-01,-1.769362545572e-01
34018,1.417416666666666677e-06,1.749268065544e-01,-1.093525299928e-01
34019,1.417458333333333435e-06,1.099395631288e-01,1.721116689163e-01
34020,1.417499999999999981e-06,-1.685508674379e-01,1.089313559341e-01
34021,1.417541666666666739e-06,-1.063230796120e-01,-1.643069722323e-01
34022,1.417583333333333285e-06,1.594444152464e-01,-1.021287107913e-01
34023,1.417625000000000043e-06,9.638079608895e-02,1.540288159946e-01
34024,1.417666666666666589e-06,-1.481263229638e-01,8.912999308789e-02
34025,1.417708333333333347e-06,-8.044439471479e-02,-1.418029778230e-01
34026,1.417750000000000106e-06,1.351241091002e-01,-7.040864667607e-02
34027,1.417791666666666652e-06,5.912286999603e-02,1.281537615283e-01
34028,1.417833333333333410e-06,-1.209541666290e-01,4.670140309930e-02
